image_a,image_b,label,score,prediction
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000224\0150_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000158\0030_02.jpg,0,0.9587838649749756,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000010\0022_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000087\0122_01.jpg,0,0.9504991769790649,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000272\0074_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000272\0215_01.jpg,1,0.8881863355636597,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000283\0119_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000283\0252_01.jpg,1,0.9933547973632812,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000080\0150_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000151\0423_01.jpg,0,0.9145107865333557,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000405\0090_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000438\0036_01.jpg,0,0.9742774963378906,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000411\0190_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000411\0306_01.jpg,1,0.9024681448936462,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000349\0105_02.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000349\0138_01.jpg,1,0.9792166948318481,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000043\0142_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000043\0343_01.jpg,1,0.9576614499092102,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000313\0041_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000313\0053_01.jpg,1,0.9537544846534729,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000201\0131_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000201\0184_01.jpg,1,0.9360114932060242,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000596\0375_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000055\0390_01.jpg,0,0.8982391357421875,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000210\0162_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000210\0186_01.jpg,1,0.988314688205719,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000192\0091_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000019\0091_01.jpg,0,0.9505364298820496,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000689\0264_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000378\0139_01.jpg,0,0.983932375907898,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000596\0130_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000596\0203_01.jpg,1,0.9399941563606262,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000192\0063_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000192\0254_01.jpg,1,0.9695455431938171,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000080\0134_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000596\0124_01.jpg,0,0.9896948933601379,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000087\0428_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000367\0371_01.jpg,0,0.9815070033073425,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000201\0160_02.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000367\0129_02.jpg,0,0.9583888053894043,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000151\0314_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000306\0411_01.jpg,0,0.9625909924507141,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000313\0079_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000217\0282_01.jpg,0,0.838763952255249,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000394\0055_02.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000394\0419_01.jpg,1,0.9799224734306335,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000313\0148_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000272\0197_02.jpg,0,0.9126747846603394,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000099\0079_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000099\0203_01.jpg,1,0.9736762642860413,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000030\0020_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000030\0213_01.jpg,1,0.861741304397583,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000689\0172_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000151\0231_01.jpg,0,0.9264567494392395,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000087\0131_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000087\0201_01.jpg,1,0.9098451733589172,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000192\0403_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000179\0062_01.jpg,0,0.9545185565948486,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000337\0055_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000337\0205_01.jpg,1,0.9494607448577881,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000158\0064_03.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000367\0301_01.jpg,0,0.85872483253479,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000201\0041_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000055\0039_01.jpg,0,0.9427562355995178,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000371\0083_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000371\0134_01.jpg,1,0.8246848583221436,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000438\0201_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000438\0530_01.jpg,1,0.9639054536819458,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000158\0656_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000010\0051_01.jpg,0,0.8764972686767578,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000201\0247_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000201\0265_01.jpg,1,0.9669688940048218,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000179\0240_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000248\0232_01.jpg,0,0.9555781483650208,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000330\0121_02.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000330\0152_01.jpg,1,0.949426531791687,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000293\0030_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000293\0154_01.jpg,1,0.9581905007362366,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000945\0014_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000210\0117_01.jpg,0,0.9546296000480652,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000043\0180_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000043\0349_01.jpg,1,0.9839881658554077,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000438\0029_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000393\0315_01.jpg,0,0.9719364643096924,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000323\0084_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000323\0383_01.jpg,1,0.9795392155647278,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000148\0269_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000151\0143_01.jpg,0,0.948343813419342,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000019\0149_02.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000019\0414_01.jpg,1,0.9556516408920288,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000151\0363_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000339\0327_03.jpg,0,0.9331526160240173,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000151\0214_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000151\0302_01.jpg,1,0.9718784689903259,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000387\0429_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000158\0168_01.jpg,0,0.896822988986969,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000224\0059_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000224\0136_01.jpg,1,0.9083073139190674,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000224\0055_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000378\0253_01.jpg,0,0.9842737913131714,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000330\0268_02.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000394\0011_01.jpg,0,0.9361515641212463,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000210\0021_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000210\0205_01.jpg,1,0.942506730556488,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000313\0048_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000313\0082_03.jpg,1,0.9795408844947815,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000231\0021_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000387\0029_01.jpg,0,0.9789590835571289,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000306\0310_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000306\0452_02.jpg,1,0.8568134903907776,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000080\0274_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000293\0021_02.jpg,0,0.9386950135231018,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000290\0293_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000290\0477_01.jpg,1,0.9234081506729126,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000019\0364_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000114\0027_01.jpg,0,0.8715314865112305,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000179\0034_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000256\0634_02.jpg,0,0.9889771938323975,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000019\0281_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000438\0134_01.jpg,0,0.9171034693717957,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000179\0025_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000179\0307_12.jpg,1,0.923380434513092,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000087\0122_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000087\0315_03.jpg,1,0.9835106730461121,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000393\0247_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000224\0272_01.jpg,0,0.8878791928291321,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000689\0188_02.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000689\0242_01.jpg,1,0.9438266754150391,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000290\0037_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000290\0102_01.jpg,1,0.9441136121749878,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000267\0009_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000267\0073_01.jpg,1,0.989238440990448,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000945\0027_02.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000945\0499_01.jpg,1,0.9623957872390747,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000438\0346_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000224\0200_01.jpg,0,0.9286765456199646,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000201\0222_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000306\0180_02.jpg,0,0.9557433128356934,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000063\0132_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000063\0193_01.jpg,1,0.9084948301315308,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000339\0083_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000055\0283_01.jpg,0,0.9087873697280884,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000393\0010_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000596\0065_01.jpg,0,0.9646387100219727,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000148\0305_02.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000339\0083_01.jpg,0,0.9868451952934265,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000019\0020_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000192\0082_01.jpg,0,0.94594806432724,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000217\0299_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000217\0353_01.jpg,1,0.965770959854126,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000306\0034_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000339\0109_01.jpg,0,0.9414840936660767,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000367\0243_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000367\0255_01.jpg,1,0.9406080842018127,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000393\0049_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000323\0128_01.jpg,0,0.9755755662918091,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000043\0080_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000596\0388_01.jpg,0,0.9469409584999084,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000030\0081_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n001277\0130_01.jpg,0,0.9352208375930786,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000240\0157_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000240\0350_01.jpg,1,0.9407491683959961,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000151\0270_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000192\0454_01.jpg,0,0.9805791974067688,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000087\0043_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000394\0018_01.jpg,0,0.9016321301460266,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000356\0089_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000356\0387_01.jpg,1,0.9377309083938599,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000945\0337_02.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000248\0559_01.jpg,0,0.024943487718701363,0
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000224\0214_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000224\0232_01.jpg,1,0.9826629161834717,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000356\0066_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000356\0266_01.jpg,1,0.951091468334198,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000094\0032_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000094\0375_02.jpg,1,0.9248812198638916,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000231\0022_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000087\0044_01.jpg,0,0.9266283512115479,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n001277\0155_02.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000272\0154_02.jpg,0,0.9723039269447327,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000248\0006_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000248\0374_01.jpg,1,0.7205105423927307,0
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000339\0071_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000339\0089_01.jpg,1,0.9376748204231262,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000405\0018_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000387\0410_01.jpg,0,0.9304598569869995,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000110\0075_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000179\0020_02.jpg,0,0.9606083631515503,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000231\0002_05.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000231\0047_01.jpg,1,0.9410953521728516,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000094\0011_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000094\0304_01.jpg,1,0.8578009605407715,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000378\0018_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000240\0145_01.jpg,0,0.994465708732605,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000047\0007_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000047\0044_01.jpg,1,0.8723490238189697,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000080\0230_02.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000210\0065_01.jpg,0,0.9580608606338501,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000179\0079_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000179\0211_01.jpg,1,0.9307650327682495,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000136\0046_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000136\0111_01.jpg,1,0.9473464488983154,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000393\0288_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000438\0048_01.jpg,0,0.9929200410842896,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000356\0318_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000356\0337_01.jpg,1,0.8771156668663025,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000349\0030_03.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000349\0110_01.jpg,1,0.8432460427284241,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000080\0023_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000080\0034_01.jpg,1,0.9853390455245972,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000945\0183_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000945\0470_02.jpg,1,0.8863958716392517,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000210\0152_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000405\0333_01.jpg,0,0.9853120446205139,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000047\0468_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000689\0012_02.jpg,0,0.9284816384315491,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000192\0217_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000192\0316_01.jpg,1,0.9753351807594299,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000367\0229_02.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000367\0272_01.jpg,1,0.7395422458648682,0
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000323\0108_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000323\0135_06.jpg,1,0.9839507937431335,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000339\0167_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000596\0377_01.jpg,0,0.9797446131706238,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000179\0293_06.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000371\0088_01.jpg,0,0.9781699180603027,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000087\0209_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000087\0295_01.jpg,1,0.9101724624633789,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000367\0369_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000337\0062_02.jpg,0,0.9603852033615112,1
